route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,1,49944338,East - 10 Van Horne towards Victoria Park,,0,2189521,1097012,1,1
10,1,49944339,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944345,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944344,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944343,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944342,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944341,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944350,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944340,East - 10 Van Horne towards Victoria Park,,0,2189521,1097013,1,1
10,1,49944351,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944336,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944337,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944349,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944348,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944347,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944346,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944335,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944334,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944354,East - 10 Van Horne towards Victoria Park,,0,2189520,1097013,1,1
10,1,49944369,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944358,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944368,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944357,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944367,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944359,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944372,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944360,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944373,West - 10 Van Horne towards Don Mills Station,,1,2189521,1097015,1,1
10,1,49944375,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944362,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944365,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944366,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944361,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944370,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944356,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944364,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944363,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
10,1,49944374,West - 10 Van Horne towards Don Mills Station,,1,2189520,1097015,1,1
100,1,49944448,South - 100A Flemingdon Park towards Broadview Station,A,0,2189561,1097018,1,1
100,1,49944447,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189530,1097019,1,1
100,1,49944446,South - 100A Flemingdon Park towards Broadview Station,A,0,2189560,1097018,1,1
100,1,49944445,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097018,1,1
100,1,49944444,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189559,1097019,1,1
100,1,49944443,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097018,1,1
100,1,49944442,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097018,1,1
100,1,49944441,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189531,1097019,1,1
100,1,49944440,South - 100A Flemingdon Park towards Broadview Station,A,0,2189557,1097017,1,1
100,1,49944439,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944438,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189562,1097016,1,1
100,1,49944437,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944436,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944435,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189561,1097016,1,1
100,1,49944434,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944433,South - 100A Flemingdon Park towards Broadview Station,A,0,2189560,1097017,1,1
100,1,49944432,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189528,1097016,1,1
100,1,49944431,South - 100A Flemingdon Park towards Broadview Station,A,0,2189559,1097017,1,1
100,1,49944430,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944429,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189527,1097016,1,1
100,1,49944428,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944427,South - 100A Flemingdon Park towards Broadview Station,A,0,2189557,1097017,1,1
100,1,49944426,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189526,1097016,1,1
100,1,49944425,South - 100A Flemingdon Park towards Broadview Station,A,0,2189562,1097017,1,1
100,1,49944512,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944401,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189525,1097016,1,1
100,1,49944400,South - 100A Flemingdon Park towards Broadview Station,A,0,2189561,1097017,1,1
100,1,49944399,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944398,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189560,1097016,1,1
100,1,49944397,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944396,South - 100A Flemingdon Park towards Broadview Station,A,0,2189559,1097017,1,1
100,1,49944395,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189523,1097016,1,1
100,1,49944394,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944393,South - 100A Flemingdon Park towards Broadview Station,A,0,2189558,1097017,1,1
100,1,49944392,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189531,1097016,1,1
100,1,49944391,South - 100A Flemingdon Park towards Broadview Station,A,0,2189557,1097017,1,1
100,1,49944390,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944389,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189562,1097016,1,1
100,1,49944388,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944387,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944386,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189561,1097016,1,1
100,1,49944385,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944384,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944383,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189560,1097016,1,1
100,1,49944382,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944381,South - 100A Flemingdon Park towards Broadview Station,A,0,2189559,1097017,1,1
100,1,49944380,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189523,1097016,1,1
100,1,49944379,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944378,South - 100A Flemingdon Park towards Broadview Station,A,0,2189558,1097017,1,1
100,1,49944377,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189531,1097016,1,1
100,1,49944376,South - 100A Flemingdon Park towards Broadview Station,A,0,2189557,1097017,1,1
100,1,49944546,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944545,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944544,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944543,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944542,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944541,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944540,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944539,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944538,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944537,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944536,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944535,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944534,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944533,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944532,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944531,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944530,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944529,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944528,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944527,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944526,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944525,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944524,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944523,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944522,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944521,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944520,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944519,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944518,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944517,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944516,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944515,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944514,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944513,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944511,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944510,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944509,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189564,1097016,1,1
100,1,49944508,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944507,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944506,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189563,1097016,2,2
100,1,49944505,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944504,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944503,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189524,1097016,1,1
100,1,49944502,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944501,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944500,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189523,1097016,1,1
100,1,49944499,South - 100A Flemingdon Park towards Broadview Station,A,0,2189565,1097017,1,1
100,1,49944498,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944497,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189531,1097016,1,1
100,1,49944496,South - 100A Flemingdon Park towards Broadview Station,A,0,2189564,1097017,1,1
100,1,49944495,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944494,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189529,1097016,1,1
100,1,49944493,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944492,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944491,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189522,1097016,1,1
100,1,49944490,South - 100A Flemingdon Park towards Broadview Station,A,0,2189524,1097017,1,1
100,1,49944489,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944488,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189528,1097016,1,1
100,1,49944487,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944486,South - 100A Flemingdon Park towards Broadview Station,A,0,2189565,1097017,1,1
100,1,49944485,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189527,1097016,1,1
100,1,49944484,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944483,South - 100A Flemingdon Park towards Broadview Station,A,0,2189564,1097017,1,1
100,1,49944482,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189526,1097016,1,1
100,1,49944481,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944480,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944479,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189525,1097016,1,1
100,1,49944478,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944477,South - 100A Flemingdon Park towards Broadview Station,A,0,2189524,1097017,1,1
100,1,49944476,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189530,1097016,1,1
100,1,49944475,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944474,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944473,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189565,1097016,1,1
100,1,49944472,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944471,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944470,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189564,1097016,1,1
100,1,49944469,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944468,South - 100A Flemingdon Park towards Broadview Station,A,0,2189529,1097017,1,1
100,1,49944467,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189563,1097016,2,2
100,1,49944466,South - 100A Flemingdon Park towards Broadview Station,A,0,2189525,1097017,1,1
100,1,49944465,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944464,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189524,1097016,1,1
100,1,49944463,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944462,South - 100A Flemingdon Park towards Broadview Station,A,0,2189528,1097017,1,1
100,1,49944461,South - 100B Flemingdon Park towards Broadview Station via Linkwood,B,0,2189523,1097016,1,1
100,1,49944460,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944459,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944458,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944457,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944456,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944455,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944454,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944453,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944452,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944451,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944450,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944449,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944424,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944423,South - 100A Flemingdon Park towards Broadview Station,A,0,2189523,1097017,1,1
100,1,49944422,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944421,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944420,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944419,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944418,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944417,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944416,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944415,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944414,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944413,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944412,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944411,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944410,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944409,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944408,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944407,South - 100A Flemingdon Park towards Broadview Station,A,0,2189563,1097017,2,2
100,1,49944406,South - 100A Flemingdon Park towards Broadview Station,A,0,2189522,1097017,1,1
100,1,49944405,South - 100A Flemingdon Park towards Broadview Station,A,0,2189530,1097017,1,1
100,1,49944404,South - 100A Flemingdon Park towards Broadview Station,A,0,2189527,1097017,1,1
100,1,49944403,South - 100A Flemingdon Park towards Broadview Station,A,0,2189531,1097017,1,1
100,1,49944402,South - 100A Flemingdon Park towards Broadview Station,A,0,2189526,1097017,1,1
100,1,49944556,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189557,1097022,1,1
100,1,49944555,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189526,1097023,1,1
100,1,49944554,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189562,1097022,1,1
100,1,49944551,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189561,1097021,1,1
100,1,49944553,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097022,1,1
100,1,49944550,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944552,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189525,1097023,1,1
100,1,49944549,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189560,1097020,1,1
100,1,49944548,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944547,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189559,1097021,1,1
100,1,49944632,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189523,1097020,1,1
100,1,49944631,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944630,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189531,1097021,1,1
100,1,49944629,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189557,1097020,1,1
100,1,49944628,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944627,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189562,1097021,1,1
100,1,49944626,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189529,1097020,1,1
100,1,49944625,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944624,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189561,1097021,1,1
100,1,49944623,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189530,1097020,1,1
100,1,49944622,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189560,1097021,1,1
100,1,49944621,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944620,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189559,1097020,1,1
100,1,49944619,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189523,1097021,1,1
100,1,49944618,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944617,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189531,1097020,1,1
100,1,49944616,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189557,1097021,1,1
100,1,49944615,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944614,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189562,1097020,1,1
100,1,49944613,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944612,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944611,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189561,1097020,1,1
100,1,49944610,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944609,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944768,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189560,1097020,1,1
100,1,49944767,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944766,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189559,1097021,1,1
100,1,49944765,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189523,1097020,1,1
100,1,49944764,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944763,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189558,1097021,1,1
100,1,49944762,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189531,1097020,1,1
100,1,49944761,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189557,1097021,1,1
100,1,49944760,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944759,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189562,1097020,1,1
100,1,49944758,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944757,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944756,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189561,1097020,1,1
100,1,49944755,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944754,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944753,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189560,1097020,1,1
100,1,49944752,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944751,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189523,1097021,1,1
100,1,49944750,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944749,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189531,1097021,1,1
100,1,49944748,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944747,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944746,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944745,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944744,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944743,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944742,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189523,1097021,1,1
100,1,49944741,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944740,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189531,1097021,1,1
100,1,49944739,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944738,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944737,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944736,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944735,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944734,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944733,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189523,1097021,1,1
100,1,49944732,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944731,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189531,1097021,1,1
100,1,49944730,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944729,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944728,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944727,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944726,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944725,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
100,1,49944724,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189523,1097021,1,1
100,1,49944723,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189527,1097021,1,1
100,1,49944722,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189531,1097021,1,1
100,1,49944721,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189526,1097021,1,1
100,1,49944720,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189529,1097021,1,1
100,1,49944719,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189525,1097021,1,1
100,1,49944718,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189522,1097021,1,1
100,1,49944717,North - 100B Flemingdon Park towards Don Valley Station via Linkwood,B,1,2189524,1097020,1,1
100,1,49944716,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189530,1097021,1,1
100,1,49944715,North - 100A Flemingdon Park towards Don Valley Station,A,1,2189528,1097021,1,1
